Title,Trend_Label
"Axiata, Genting, Genting Malaysia, UMW, Axiata, Maybank, Public Bank, Sime Darby, Sime Darby Property, Unisem, Kerjaya Prospek, S P Setia, MSM, Matrix Concepts, Dutch Lady, TSH Resources, DNeX, MBSB, MPI, IJM Plantations, PPB, Kenanga Investment, Malaysia",0
"Axiata, Genting, Genting Malaysia, UMW, Axiata, Maybank, Public Bank, Sime Darby, Sime Darby Property, Unisem, Kerjaya Prospek, S P Setia, MSM, Matrix Concepts, Dutch Lady, TSH Resources, DNeX, MBSB, MPI, IJM Plantations, PPB, Kenanga Investment, Malaysia",0
"Axiata, Genting, Genting Malaysia, UMW, Axiata, Maybank, Public Bank, Sime Darby, Sime Darby Property, Unisem, Kerjaya Prospek, S P Setia, MSM, Matrix Concepts, Dutch Lady, TSH Resources, DNeX, MBSB, MPI, IJM Plantations, PPB, Kenanga Investment, Malaysia",0
Axiata gets nod to list subsidiary Robi in Bangladesh,0
Axiata Group is worth a second look: Kenanga,0
"Axiata, Hibiscus Petroleum, Maxis, Sedania Innovator, Eastland Equity and TDM",2
"Axiata, Hibiscus Petroleum, Maxis, Sedania Innovator, Eastland Equity and TDM",0
"Axiata, Hibiscus Petroleum, Maxis, Sedania Innovator, Eastland Equity and TDM",0
"Axiata, Hibiscus Petroleum, Maxis, Sedania Innovator, Eastland Equity and TDM",0
"Axiata, Hibiscus Petroleum, Maxis, Sedania Innovator, Eastland Equity and TDM",0
"Axiata, Hibiscus Petroleum, Maxis, Sedania Innovator, Eastland Equity and TDM",0
"Axiata at higher higher, says AllianceDBS Research",0
"Axiata, KAB, K-One, CCK, AT Systematization and TA Global",1
"Axiata, KAB, K-One, CCK, AT Systematization and TA Global",0
"Axiata, Kimlun, TH Plantations, Bina Darulaman, PPB, Gamuda and Leong Hup",0
"Axiata, Kimlun, TH Plantations, Bina Darulaman, PPB, Gamuda and Leong Hup",0
"Axiata, Kimlun, TH Plantations, Bina Darulaman, PPB, Gamuda and Leong Hup",0
"Axiata, Kimlun, TH Plantations, Bina Darulaman, PPB, Gamuda and Leong Hup",0
"Axiata, Kimlun, TH Plantations, Bina Darulaman, PPB, Gamuda and Leong Hup",0
"Axiata, Kimlun, TH Plantations, Bina Darulaman, PPB, Gamuda and Leong Hup",0
Axiata named 2020 Asia-Pacific Telecom Group of the Year by Frost & Sullivan,0
Axiata opens down 81 sen at RM4.07 on termination of planned Telenor merger,0
Axiata partners Telefónica to provide digital services for businesses,0
"Axiata plans RM6.6b capex for 2020, says in no rush to list edotco",0
"Axiata posts 2Q net profit on better performance, absence of Indian losses",0
"Axiata 3Q net profit doubles to RM353m, but warns of challenging 4Q as lockdowns reimposed",2
"Axiata raises US$1.5b via European debt papers to refinance debts, capex",0
"Axiata repositioning for higher dividends and consolidation, says AmInvestment",0
Axiata secures lowest coupon rate in landmark US$1.5 billion issuance,0
"Axiata seeks Malaysia, Indonesia mergers after Telenor talks end",0
Axiata settles US$185m capital gain tax payment with Nepal,0
"Axiata sinks into the red in 4Q, declares five sen dividend",0
Axiata soars after reporting two-fold rise in 3Q net profit,2
Axiata subsidiary merges with Cambodia cashless-payment platform,0
Axiata in talks with 11 parties for digital banking licence bid,0
Axiata to tap artificial intelligence via own academy in 3Q 2019,0
"Axiata, Telenor ASA agree to end discussions on non-cash combination of their telecommunication, infrastructure assets in Asia",0
"Axiata, Telenor terminates proposed merger",0
"Axiata's 2Q dividend to go ex on Sept 28, payment on Oct 13",0
Axiata's ADA to spend RM120m on business expansion,0
"Axiata's Aspirasi, foodpanda team up to bridge financing gaps",0
Axiata’s foreign shareholding up to 10.5% as of January 2021,0
Axiata's foreign shareholding rises for first time in 14 months,0
Axiata's Indonesia unit may face competition pressure,0
Axiata’s Ncell granted provisional order preventing Nepal from demanding RM818 mil tax payment,0
Is Axiata’s share price low enough to be attractive?,0
"Axiata's tax liability in Nepal poses downside risk to profit, says Public Investment",0
"Axiata-Telenor merger negotiations: National, staff interests the focus now",0
"Axis REIT 2Q NPI up 16%, declare 2.36 sen DPU",0
"Axis REIT 3Q NPI up 1.8%, declares 2.35 sen DPU",0
Axis REIT acquires Bukit Raja industrial property with warehousing potential for RM120m,0
Axis REIT acquires industrial property in Nilai for RM50m,0
Axis REIT to buy Bukit Raja property for RM37m,0
Axis REIT to buy property in Johor for RM65m cash,0
Axis REIT to buy Shah Alam warehouse for RM11.87 million,0
Axis REIT to buy two industrial properties in Johor for RM55.8m,0
Axis REIT buys property in Penang from Ire-tex for RM20.5m,0
Axis REIT buys property in Penang from Ire-tex for RM20.5m,0
Axis REIT buys Shah Alam warehouse for RM95m,0
Axis REIT buys three properties in Johor for RM28m in related party transaction,0
Axis REIT expects 7% net yield for FY19,0
Axis REIT hungry for more assets,0
Axis REIT leases PDC land for FedEx courier facility,0
Axis REIT looking to acquire RM140m worth of new assets this year,0
"Axis REIT to place out new units to EPF, KWAP",0
Axis REIT placement shares fixed at RM1.72,0
Axis REIT proposes placement of up to 247.46 mil new units — 20% of total units issued,0
"Axis REIT says 4Q net income up 8.31%, declares DPU of 2.25 sen",0
"Axis REIT sees slight drop in property income, to pay 2.1 sen DPU",0
"Axis REIT, Theta Edge, Green Packet, Complete Logistic Services",0
"Axis REIT, Theta Edge, Green Packet, Complete Logistic Services",0
"Axis REIT, Theta Edge, Green Packet, Complete Logistic Services",0
"Axis REIT, Theta Edge, Green Packet, Complete Logistic Services",0
"Ayer, Careplus, Carlsbg, Comfort, Comcorp, MPCorp, Kossan",0
"Ayer, Careplus, Carlsbg, Comfort, Comcorp, MPCorp, Kossan",0
Ayer Holdings' latest launch in Bukit Puchong 90% sold out,0
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",0
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",0
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",0
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",0
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",2
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",2
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",2
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",2
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",0
"AYS Ventures, Bina Puri, Tiger Synergy, Cheetah, Lion Posim, Only World Group, Rex Industry, Rhone Ma, TA Enterprise, Tashin, Theta Edge, YKGI",0
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",0
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",0
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",0
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",0
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",2
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",0
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",2
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",2
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",0
"AZRB, BCM , Chin Wel, Choo Bee, Country View, Cymao, Freight, Harbour, Hengyuan, Ho Wah, Iconic, Kuchai, MHB, Muda, N2N, Pestech, Petron, Pineapple, PJBumi, S P Setia, Superlon, WCE, Yong Tai",0
"AZRB, Diversified Gateway, Formosa Prosonic, Hiap Teck, Luster, OKA, Pantech, SHH, Tasco, United U-Li, LBI, Tiong Nam",1
"AZRB, Diversified Gateway, Formosa Prosonic, Hiap Teck, Luster, OKA, Pantech, SHH, Tasco, United U-Li, LBI, Tiong Nam",0
"AZRB, Diversified Gateway, Formosa Prosonic, Hiap Teck, Luster, OKA, Pantech, SHH, Tasco, United U-Li, LBI, Tiong Nam",0
"AZRB, Diversified Gateway, Formosa Prosonic, Hiap Teck, Luster, OKA, Pantech, SHH, Tasco, United U-Li, LBI, Tiong Nam",0
"Bahvest, Engtex, ES Ceramics, Globaltec Formation, Mclean, Oceancash, Pansar, RGB, Xidelang",0
"Bahvest, Engtex, ES Ceramics, Globaltec Formation, Mclean, Oceancash, Pansar, RGB, Xidelang",0
"Bahvest, Engtex, ES Ceramics, Globaltec Formation, Mclean, Oceancash, Pansar, RGB, Xidelang",0
"Bahvest, Engtex, ES Ceramics, Globaltec Formation, Mclean, Oceancash, Pansar, RGB, Xidelang",1
"Bahvest, Engtex, ES Ceramics, Globaltec Formation, Mclean, Oceancash, Pansar, RGB, Xidelang",0
Balance units of Mah Sing’s M Centura in Sentul released for booking,0
"Bangkok Bank, Al Rajhi Bank, Bank Muamalat have highest indicative effective lending rates, while Alliance Bank, Public Bank, BSN have lowest",0
Barakah files RM6.85m claim against Petronas Gas,0
"Barakah Offshore, TDM, Mestron, London Biscuit, Kim Hin Joo and APFT",0
"BAssets, MSM Malaysia, Matrix Concepts, Amway, Jaks Resources, Sasbadi and Box-Pak",0
"BAssets, MSM Malaysia, Matrix Concepts, Amway, Jaks Resources, Sasbadi and Box-Pak",0
"BAssets, MSM Malaysia, Matrix Concepts, Amway, Jaks Resources, Sasbadi and Box-Pak",0
"BAssets, MSM Malaysia, Matrix Concepts, Amway, Jaks Resources, Sasbadi and Box-Pak",0
"BAssets, MSM Malaysia, Matrix Concepts, Amway, Jaks Resources, Sasbadi and Box-Pak",0
"BAssets, MSM Malaysia, Matrix Concepts, Amway, Jaks Resources, Sasbadi and Box-Pak",0
BAT confirms it will enter Malaysian vape market once regulatory framework firms up — CGS-CIMB,0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",2
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",2
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT, GDB, Econpile, Gas Malaysia, Formosa Prosonic Industries, T7 Global, Amalgamated Industrial Steel, Sime Darby, Axiata, Genting Malaysia, Goodway Integrated Industries, Kumpulan Powernet, HeiTech Padu and Hong Leong Bank",0
"BAT hits 12-year low, DRB-Hicom slumps as KLCI falls 1%",0
"BAT Malaysia, Sapura Energy, TNB, Texchem, Permaju, KAB, Yi-Lai, Supermax, Ralco, VS Industry and NWP",0
"BAT Malaysia, Sapura Energy, TNB, Texchem, Permaju, KAB, Yi-Lai, Supermax, Ralco, VS Industry and NWP",0
"BAT Malaysia, Sapura Energy, TNB, Texchem, Permaju, KAB, Yi-Lai, Supermax, Ralco, VS Industry and NWP",0
"BAT Malaysia, Sapura Energy, TNB, Texchem, Permaju, KAB, Yi-Lai, Supermax, Ralco, VS Industry and NWP",0
"BAT Malaysia, Sapura Energy, TNB, Texchem, Permaju, KAB, Yi-Lai, Supermax, Ralco, VS Industry and NWP",0
"BAT, YTL Corp, Malayan Cement, Pharmaniaga, Rohas Tecnic, GDex, SunCon, Magnum, Ranhill, Perdana Petroleum and VSTECS",0
"BAT, YTL Corp, Malayan Cement, Pharmaniaga, Rohas Tecnic, GDex, SunCon, Magnum, Ranhill, Perdana Petroleum and VSTECS",0
"BAT, YTL Corp, Malayan Cement, Pharmaniaga, Rohas Tecnic, GDex, SunCon, Magnum, Ranhill, Perdana Petroleum and VSTECS",0
"BAT, YTL Corp, Malayan Cement, Pharmaniaga, Rohas Tecnic, GDex, SunCon, Magnum, Ranhill, Perdana Petroleum and VSTECS",0
"BAT, YTL Corp, Malayan Cement, Pharmaniaga, Rohas Tecnic, GDex, SunCon, Magnum, Ranhill, Perdana Petroleum and VSTECS",0
"BAT, YTL Corp, Malayan Cement, Pharmaniaga, Rohas Tecnic, GDex, SunCon, Magnum, Ranhill, Perdana Petroleum and VSTECS",0
Batu Kawan 3Q net profit spikes 318% largely due to forex gain,0
"Batu Kawan 4Q net profit up 25%, ends FY19 on a flat note",0
"Batu Kawan to buy 56.32% CCM stake from PNB and Amanahraya Trustee for RM292.79 million, MGO at RM3.10 per share",0
"Batu Kawan to buy 56.32% CCM stake from PNB and Amanahraya Trustee for RM292.79 million, MGO at RM3.10 per share",0
"Batu Kawan, CCM, AirAsia, PetDag, MISC, FGV, Unisem, TNB, IWCity, K-One and AT Systemization",0
"Batu Kawan, CCM, AirAsia, PetDag, MISC, FGV, Unisem, TNB, IWCity, K-One and AT Systemization",0
"Batu Kawan, CCM, AirAsia, PetDag, MISC, FGV, Unisem, TNB, IWCity, K-One and AT Systemization",0
"Batu Kawan, CCM, AirAsia, PetDag, MISC, FGV, Unisem, TNB, IWCity, K-One and AT Systemization",0
Batu Kawan makes formal offer for remaining CCM shares at RM3.10 each,0
"Batu Kawan now controls 92% of CCM, does not intend to maintain latter’s listing",0
Batu Kawan optimistic of a stronger FY20 despite 24% drop in 1Q profit,0
Batu Kawan posts better plantation earnings but sizeable forex losses,0
"Batu Kawan, PACs secure 88.03% in CCM, extends takeover offer deadline to Feb 2",0
"Batu Kawan sees better year ahead; 4Q net profit falls due to unrealised derivatives, forex loss",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",2
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",0
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",2
"BCB, Cheetah Holdings, Focus Point, JF Technology, Kenanga, KPower, Multi-Usage, Pantech, UMS-Neiken, Zhulian, DNeX, Eita Resources, Rexit",2
"BCB, Jaya Tiasa, Mintye, Mudajaya, Ornapaper, Public Packages, Sanichi, Scanwolf",0
"BCB, Jaya Tiasa, Mintye, Mudajaya, Ornapaper, Public Packages, Sanichi, Scanwolf",0
"BCB, Jaya Tiasa, Mintye, Mudajaya, Ornapaper, Public Packages, Sanichi, Scanwolf",2
"BCB, Jaya Tiasa, Mintye, Mudajaya, Ornapaper, Public Packages, Sanichi, Scanwolf",2
"BCB, Jaya Tiasa, Mintye, Mudajaya, Ornapaper, Public Packages, Sanichi, Scanwolf",0
"BCB, Jaya Tiasa, Mintye, Mudajaya, Ornapaper, Public Packages, Sanichi, Scanwolf",0
BCB’s 1Q net profit falls 56.34% on lower property sales,0
BCM Alliance bags RM320m contract to supply Covid-19 test kits in Thailand,1
BCM Alliance delivers 24 ICU beds to Health Ministry,0
"BCorp, CScenic, Complete Logistic, Daya Materials, FGV, MyEG, Sime Darby Plantation, Superlon, Time dotCom, Top Glove and United Malacca",1
"BCorp, CScenic, Complete Logistic, Daya Materials, FGV, MyEG, Sime Darby Plantation, Superlon, Time dotCom, Top Glove and United Malacca",0
"BCorp, CScenic, Complete Logistic, Daya Materials, FGV, MyEG, Sime Darby Plantation, Superlon, Time dotCom, Top Glove and United Malacca",0
"BCorp, CScenic, Complete Logistic, Daya Materials, FGV, MyEG, Sime Darby Plantation, Superlon, Time dotCom, Top Glove and United Malacca",0
"BCorp, CScenic, Complete Logistic, Daya Materials, FGV, MyEG, Sime Darby Plantation, Superlon, Time dotCom, Top Glove and United Malacca",0
"BCorp, CScenic, Complete Logistic, Daya Materials, FGV, MyEG, Sime Darby Plantation, Superlon, Time dotCom, Top Glove and United Malacca",0
"BCorp, CScenic, Complete Logistic, Daya Materials, FGV, MyEG, Sime Darby Plantation, Superlon, Time dotCom, Top Glove and United Malacca",0
Benalec calls off Melaka land sale,0
Benalec to dispose of two sand carrier vessels worth RM15.8m,0
Benalec falls 3.45% after calling off Melaka land sale,0
Benalec gains 2.78% on disposing vessels to improve cash flow,0
"Berjaya, Axiata, Heineken, GuocoLand, Scientex, Gas Malaysia, GPA",0
"Berjaya, Axiata, Heineken, GuocoLand, Scientex, Gas Malaysia, GPA",0
"Berjaya, Axiata, Heineken, GuocoLand, Scientex, Gas Malaysia, GPA",0
"Berjaya, Axiata, Heineken, GuocoLand, Scientex, Gas Malaysia, GPA",0
"Berjaya, Axiata, Heineken, GuocoLand, Scientex, Gas Malaysia, GPA",0
"Berjaya, Axiata, Heineken, GuocoLand, Scientex, Gas Malaysia, GPA",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp, Berjaya Food, Eversendai, K-One, MUI, Parkson, Pintaras Jaya, Sime Darby Plantation and UMW",0
"Berjaya Corp to build luxury hotel, apartment in Greenland — report",0
Berjaya Corp to buy home appliances distributor Singer from major shareholder,0
Berjaya Corp confirms taking over home appliances distributor Singer from major shareholder,0
"Berjaya Corp to continue leveraging strength of Starbucks’ brand position, to open 18 new stores in FY21",0
"Berjaya Corp posts RM134m net loss in 2Q, warns of more headwinds",0
"Berjaya Corp posts two-month net loss of RM110m, sees a 'challenging' FY20",0
"Berjaya Corp securities trade suspended today, tomorrow pending announcement",0
"Berjaya Corp seeks shareholder ratification for sale of Four Seasons Hotel Kyoto, to realise RM649m gain",0
"Berjaya Corp sells Four Seasons Hotel Kyoto for RM1.87b cash, to realise RM600m gain",0
Berjaya Corp signs agreement with China lottery company to explore third-party market,0
Berjaya Corp warns challenging outlook remains as it posts 1Q losses,0
Berjaya Corp’s 1Q net loss narrows q-o-q as business activity picks up post-MCO,0
"Berjaya Food 2Q net profit rises 39% to RM11.12m, declares 0.5 sen dividend",0
"Berjaya Food 2Q net profit rises 39% to RM11.12m, declares 0.5 sen dividend",0
Berjaya Food up 9.27% after earnings beat expectations,0
Berjaya Food up 9.27% after earnings beat expectations,0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",1
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",1
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",2
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
"Berjaya Food, D&O, Eastland Equity, Emico, Innoprise Plantations, JCY, Kobay Technology, KTG, KUB, Kwantas, MHC Plantations, MNRB, Pasukhas, Rev Asia, SHH Resources, Subur Tiasa, T7 Global, Technodex, TH Plantations, Vizione",0
